"Fmin","Fmin_B","CFI","RMSEA","Size_Of_CR","FC","Number_Of_CR","Location_Of_Misfit","Percent_Missing","Number_of_Missing_Variables","Missing_Mechanism"
0.203679,4.293138,0.952569,0.061984,0.2,"Factor Correlation = 0","Two Correlated Residuals","Same Factor (SF)","20%","Four Variables with Missing Data","  MCAR"
0.541569,4.755186,0.88612,0.101081,0.3,"Factor Correlation = 0","Two Correlated Residuals","Same Factor (SF)","20%","Four Variables with Missing Data","  MCAR"
1.180374,5.644861,0.790901,0.149232,0.4,"Factor Correlation = 0","Two Correlated Residuals","Same Factor (SF)","20%","Four Variables with Missing Data","  MCAR"
5.2e-05,4.003511,1,0,0,"Factor Correlation = 0.4","Two Correlated Residuals","Same Factor (SF)","20%","Four Variables with Missing Data","  MCAR"
0.046569,4.142956,0.988772,0.029625,0.1,"Factor Correlation = 0.4","Two Correlated Residuals","Same Factor (SF)","20%","Four Variables with Missing Data","  MCAR"
0.205151,4.40731,0.953463,0.062208,0.2,"Factor Correlation = 0.4","Two Correlated Residuals","Same Factor (SF)","20%","Four Variables with Missing Data","  MCAR"
0.544466,4.868028,0.888164,0.101351,0.3,"Factor Correlation = 0.4","Two Correlated Residuals","Same Factor (SF)","20%","Four Variables with Missing Data","  MCAR"
1.204181,5.756542,0.790822,0.15073,0.4,"Factor Correlation = 0.4","Two Correlated Residuals","Same Factor (SF)","20%","Four Variables with Missing Data","  MCAR"
4e-05,4.4732,1,0,0,"Factor Correlation = 0.8","Two Correlated Residuals","Same Factor (SF)","20%","Four Variables with Missing Data","  MCAR"
0.048412,4.601636,0.989491,0.030206,0.1,"Factor Correlation = 0.8","Two Correlated Residuals","Same Factor (SF)","20%","Four Variables with Missing Data","  MCAR"
0.212375,4.857645,0.956291,0.063294,0.2,"Factor Correlation = 0.8","Two Correlated Residuals","Same Factor (SF)","20%","Four Variables with Missing Data","  MCAR"
0.560397,5.310939,0.894491,0.102823,0.3,"Factor Correlation = 0.8","Two Correlated Residuals","Same Factor (SF)","20%","Four Variables with Missing Data","  MCAR"
1.320042,6.193068,0.786858,0.157815,0.4,"Factor Correlation = 0.8","Two Correlated Residuals","Same Factor (SF)","20%","Four Variables with Missing Data","  MCAR"
5e-05,3.331889,1,0,0,"Factor Correlation = 0","Two Correlated Residuals","Same Factor (SF)","50%","Four Variables with Missing Data","  MCAR"
0.028992,3.417665,0.991532,0.023367,0.1,"Factor Correlation = 0","Two Correlated Residuals","Same Factor (SF)","50%","Four Variables with Missing Data","  MCAR"
0.127859,3.583739,0.964337,0.049106,0.2,"Factor Correlation = 0","Two Correlated Residuals","Same Factor (SF)","50%","Four Variables with Missing Data","  MCAR"
0.339779,3.872379,0.912268,0.080062,0.3,"Factor Correlation = 0","Two Correlated Residuals","Same Factor (SF)","50%","Four Variables with Missing Data","  MCAR"
0.748082,4.42823,0.831075,0.118801,0.4,"Factor Correlation = 0","Two Correlated Residuals","Same Factor (SF)","50%","Four Variables with Missing Data","  MCAR"
5.1e-05,3.437996,1,0,0,"Factor Correlation = 0.4","Two Correlated Residuals","Same Factor (SF)","50%","Four Variables with Missing Data","  MCAR"
0.029182,3.524629,0.991735,0.023444,0.1,"Factor Correlation = 0.4","Two Correlated Residuals","Same Factor (SF)","50%","Four Variables with Missing Data","  MCAR"
0.12867,3.689756,0.965142,0.049262,0.2,"Factor Correlation = 0.4","Two Correlated Residuals","Same Factor (SF)","50%","Four Variables with Missing Data","  MCAR"
0.341404,3.977592,0.91418,0.080253,0.3,"Factor Correlation = 0.4","Two Correlated Residuals","Same Factor (SF)","50%","Four Variables with Missing Data","  MCAR"
0.76304,4.532744,0.83167,0.119983,0.4,"Factor Correlation = 0.4","Two Correlated Residuals","Same Factor (SF)","50%","Four Variables with Missing Data","  MCAR"
4.5e-05,3.862787,1,0,0,"Factor Correlation = 0.8","Two Correlated Residuals","Same Factor (SF)","50%","Four Variables with Missing Data","  MCAR"
0.030384,3.942055,0.992306,0.023923,0.1,"Factor Correlation = 0.8","Two Correlated Residuals","Same Factor (SF)","50%","Four Variables with Missing Data","  MCAR"
0.133071,4.102919,0.967579,0.050098,0.2,"Factor Correlation = 0.8","Two Correlated Residuals","Same Factor (SF)","50%","Four Variables with Missing Data","  MCAR"
0.351353,4.386142,0.919906,0.081414,0.3,"Factor Correlation = 0.8","Two Correlated Residuals","Same Factor (SF)","50%","Four Variables with Missing Data","  MCAR"
0.827365,4.937328,0.832435,0.124939,0.4,"Factor Correlation = 0.8","Two Correlated Residuals","Same Factor (SF)","50%","Four Variables with Missing Data","  MCAR"
4.7e-05,4.258323,1,0,0,"Factor Correlation = 0","Two Correlated Residuals","Same Factor (SF)","0%"," Two Variables with Missing Data"," Weak MAR"
0.057541,4.434653,0.987036,0.032935,0.1,"Factor Correlation = 0","Two Correlated Residuals","Same Factor (SF)","0%"," Two Variables with Missing Data"," Weak MAR"
0.253777,4.767007,0.946774,0.06919,0.2,"Factor Correlation = 0","Two Correlated Residuals","Same Factor (SF)","0%"," Two Variables with Missing Data"," Weak MAR"
0.675046,5.344417,0.8737,0.112853,0.3,"Factor Correlation = 0","Two Correlated Residuals","Same Factor (SF)","0%"," Two Variables with Missing Data"," Weak MAR"
1.464523,6.456083,0.773162,0.166227,0.4,"Factor Correlation = 0","Two Correlated Residuals","Same Factor (SF)","0%"," Two Variables with Missing Data"," Weak MAR"
5.2e-05,4.38073,1,0,0,"Factor Correlation = 0.4","Two Correlated Residuals","Same Factor (SF)","0%"," Two Variables with Missing Data"," Weak MAR"
0.058013,4.554753,0.987275,0.033069,0.1,"Factor Correlation = 0.4","Two Correlated Residuals","Same Factor (SF)","0%"," Two Variables with Missing Data"," Weak MAR"
0.2556,4.885143,0.947688,0.069438,0.2,"Factor Correlation = 0.4","Two Correlated Residuals","Same Factor (SF)","0%"," Two Variables with Missing Data"," Weak MAR"
0.678646,5.460864,0.875734,0.113153,0.3,"Factor Correlation = 0.4","Two Correlated Residuals","Same Factor (SF)","0%"," Two Variables with Missing Data"," Weak MAR"
1.49247,6.571056,0.772878,0.167806,0.4,"Factor Correlation = 0.4","Two Correlated Residuals","Same Factor (SF)","0%"," Two Variables with Missing Data"," Weak MAR"
4.2e-05,4.881164,1,0,0,"Factor Correlation = 0.8","Two Correlated Residuals","Same Factor (SF)","0%"," Two Variables with Missing Data"," Weak MAR"
0.060353,5.04217,0.988041,0.03373,0.1,"Factor Correlation = 0.8","Two Correlated Residuals","Same Factor (SF)","0%"," Two Variables with Missing Data"," Weak MAR"
0.264505,5.361627,0.950676,0.070637,0.2,"Factor Correlation = 0.8","Two Correlated Residuals","Same Factor (SF)","0%"," Two Variables with Missing Data"," Weak MAR"
0.698089,5.928018,0.882247,0.114763,0.3,"Factor Correlation = 0.8","Two Correlated Residuals","Same Factor (SF)","0%"," Two Variables with Missing Data"," Weak MAR"
1.62115,7.030171,0.769406,0.174891,0.4,"Factor Correlation = 0.8","Two Correlated Residuals","Same Factor (SF)","0%"," Two Variables with Missing Data"," Weak MAR"
4.3e-05,3.829903,1,0,0,"Factor Correlation = 0","Two Correlated Residuals","Same Factor (SF)","20%"," Two Variables with Missing Data"," Weak MAR"
0.043316,3.983425,0.989139,0.028571,0.1,"Factor Correlation = 0","Two Correlated Residuals","Same Factor (SF)","20%"," Two Variables with Missing Data"," Weak MAR"
0.189587,4.262089,0.95553,0.059801,0.2,"Factor Correlation = 0","Two Correlated Residuals","Same Factor (SF)","20%"," Two Variables with Missing Data"," Weak MAR"
0.487503,4.740867,0.89718,0.095902,0.3,"Factor Correlation = 0","Two Correlated Residuals","Same Factor (SF)","20%"," Two Variables with Missing Data"," Weak MAR"
0.972076,5.660819,0.828288,0.135425,0.4,"Factor Correlation = 0","Two Correlated Residuals","Same Factor (SF)","20%"," Two Variables with Missing Data"," Weak MAR"
5e-05,3.949313,1,0,0,"Factor Correlation = 0.4","Two Correlated Residuals","Same Factor (SF)","20%"," Two Variables with Missing Data"," Weak MAR"
0.043801,4.102789,0.989337,0.02873,0.1,"Factor Correlation = 0.4","Two Correlated Residuals","Same Factor (SF)","20%"," Two Variables with Missing Data"," Weak MAR"
0.192305,4.378379,0.95609,0.060228,0.2,"Factor Correlation = 0.4","Two Correlated Residuals","Same Factor (SF)","20%"," Two Variables with Missing Data"," Weak MAR"
0.496879,4.855713,0.897681,0.09682,0.3,"Factor Correlation = 0.4","Two Correlated Residuals","Same Factor (SF)","20%"," Two Variables with Missing Data"," Weak MAR"
1.003132,5.775406,0.826317,0.137572,0.4,"Factor Correlation = 0.4","Two Correlated Residuals","Same Factor (SF)","20%"," Two Variables with Missing Data"," Weak MAR"
3.7e-05,4.434361,1,0,0,"Factor Correlation = 0.8","Two Correlated Residuals","Same Factor (SF)","20%"," Two Variables with Missing Data"," Weak MAR"
0.047097,4.56932,0.989704,0.029793,0.1,"Factor Correlation = 0.8","Two Correlated Residuals","Same Factor (SF)","20%"," Two Variables with Missing Data"," Weak MAR"
0.205872,4.840149,0.957476,0.062317,0.2,"Factor Correlation = 0.8","Two Correlated Residuals","Same Factor (SF)","20%"," Two Variables with Missing Data"," Weak MAR"
0.541026,5.306729,0.898058,0.10103,0.3,"Factor Correlation = 0.8","Two Correlated Residuals","Same Factor (SF)","20%"," Two Variables with Missing Data"," Weak MAR"
1.137322,6.219966,0.817157,0.146485,0.4,"Factor Correlation = 0.8","Two Correlated Residuals","Same Factor (SF)","20%"," Two Variables with Missing Data"," Weak MAR"
4.5e-05,3.71465,1,0,0,"Factor Correlation = 0","Two Correlated Residuals","Same Factor (SF)","50%"," Two Variables with Missing Data"," Weak MAR"
0.036569,3.855167,0.990528,0.026248,0.1,"Factor Correlation = 0","Two Correlated Residuals","Same Factor (SF)","50%"," Two Variables with Missing Data"," Weak MAR"
0.158998,4.111924,0.961345,0.054763,0.2,"Factor Correlation = 0","Two Correlated Residuals","Same Factor (SF)","50%"," Two Variables with Missing Data"," Weak MAR"
0.396816,4.548633,0.912772,0.086522,0.3,"Factor Correlation = 0","Two Correlated Residuals","Same Factor (SF)","50%"," Two Variables with Missing Data"," Weak MAR"
0.775495,5.388165,0.856083,0.120959,0.4,"Factor Correlation = 0","Two Correlated Residuals","Same Factor (SF)","50%"," Two Variables with Missing Data"," Weak MAR"
4.8e-05,3.830363,1,0,0,"Factor Correlation = 0.4","Two Correlated Residuals","Same Factor (SF)","50%"," Two Variables with Missing Data"," Weak MAR"
0.0371,3.970711,0.99067,0.026439,0.1,"Factor Correlation = 0.4","Two Correlated Residuals","Same Factor (SF)","50%"," Two Variables with Missing Data"," Weak MAR"
0.163374,4.226255,0.961355,0.055511,0.2,"Factor Correlation = 0.4","Two Correlated Residuals","Same Factor (SF)","50%"," Two Variables with Missing Data"," Weak MAR"
0.410397,4.663258,0.912004,0.087991,0.3,"Factor Correlation = 0.4","Two Correlated Residuals","Same Factor (SF)","50%"," Two Variables with Missing Data"," Weak MAR"
0.805055,5.497921,0.853579,0.123243,0.4,"Factor Correlation = 0.4","Two Correlated Residuals","Same Factor (SF)","50%"," Two Variables with Missing Data"," Weak MAR"
4.6e-05,4.309083,1,0,0,"Factor Correlation = 0.8","Two Correlated Residuals","Same Factor (SF)","50%"," Two Variables with Missing Data"," Weak MAR"
0.041182,4.43274,0.990721,0.027857,0.1,"Factor Correlation = 0.8","Two Correlated Residuals","Same Factor (SF)","50%"," Two Variables with Missing Data"," Weak MAR"
0.179928,4.678411,0.961552,0.058257,0.2,"Factor Correlation = 0.8","Two Correlated Residuals","Same Factor (SF)","50%"," Two Variables with Missing Data"," Weak MAR"
0.466385,5.105945,0.908668,0.093801,0.3,"Factor Correlation = 0.8","Two Correlated Residuals","Same Factor (SF)","50%"," Two Variables with Missing Data"," Weak MAR"
0.938892,5.937798,0.841886,0.133094,0.4,"Factor Correlation = 0.8","Two Correlated Residuals","Same Factor (SF)","50%"," Two Variables with Missing Data"," Weak MAR"
4.7e-05,4.258323,1,0,0,"Factor Correlation = 0","Two Correlated Residuals","Same Factor (SF)","0%","Four Variables with Missing Data"," Weak MAR"
0.057541,4.434653,0.987036,0.032935,0.1,"Factor Correlation = 0","Two Correlated Residuals","Same Factor (SF)","0%","Four Variables with Missing Data"," Weak MAR"
0.253777,4.767007,0.946774,0.06919,0.2,"Factor Correlation = 0","Two Correlated Residuals","Same Factor (SF)","0%","Four Variables with Missing Data"," Weak MAR"
0.675046,5.344417,0.8737,0.112853,0.3,"Factor Correlation = 0","Two Correlated Residuals","Same Factor (SF)","0%","Four Variables with Missing Data"," Weak MAR"
1.464523,6.456083,0.773162,0.166227,0.4,"Factor Correlation = 0","Two Correlated Residuals","Same Factor (SF)","0%","Four Variables with Missing Data"," Weak MAR"
5.2e-05,4.38073,1,0,0,"Factor Correlation = 0.4","Two Correlated Residuals","Same Factor (SF)","0%","Four Variables with Missing Data"," Weak MAR"
0.058013,4.554753,0.987275,0.033069,0.1,"Factor Correlation = 0.4","Two Correlated Residuals","Same Factor (SF)","0%","Four Variables with Missing Data"," Weak MAR"
0.2556,4.885143,0.947688,0.069438,0.2,"Factor Correlation = 0.4","Two Correlated Residuals","Same Factor (SF)","0%","Four Variables with Missing Data"," Weak MAR"
0.678646,5.460864,0.875734,0.113153,0.3,"Factor Correlation = 0.4","Two Correlated Residuals","Same Factor (SF)","0%","Four Variables with Missing Data"," Weak MAR"
1.49247,6.571056,0.772878,0.167806,0.4,"Factor Correlation = 0.4","Two Correlated Residuals","Same Factor (SF)","0%","Four Variables with Missing Data"," Weak MAR"
4.2e-05,4.881164,1,0,0,"Factor Correlation = 0.8","Two Correlated Residuals","Same Factor (SF)","0%","Four Variables with Missing Data"," Weak MAR"
0.060353,5.04217,0.988041,0.03373,0.1,"Factor Correlation = 0.8","Two Correlated Residuals","Same Factor (SF)","0%","Four Variables with Missing Data"," Weak MAR"
0.264505,5.361627,0.950676,0.070637,0.2,"Factor Correlation = 0.8","Two Correlated Residuals","Same Factor (SF)","0%","Four Variables with Missing Data"," Weak MAR"
0.698089,5.928018,0.882247,0.114763,0.3,"Factor Correlation = 0.8","Two Correlated Residuals","Same Factor (SF)","0%","Four Variables with Missing Data"," Weak MAR"
1.62115,7.030171,0.769406,0.174891,0.4,"Factor Correlation = 0.8","Two Correlated Residuals","Same Factor (SF)","0%","Four Variables with Missing Data"," Weak MAR"
4e-05,3.46082,1,0,0,"Factor Correlation = 0","Two Correlated Residuals","Same Factor (SF)","20%","Four Variables with Missing Data"," Weak MAR"
0.037925,3.579965,0.989421,0.026731,0.1,"Factor Correlation = 0","Two Correlated Residuals","Same Factor (SF)","20%","Four Variables with Missing Data"," Weak MAR"
0.165469,3.796087,0.956424,0.055866,0.2,"Factor Correlation = 0","Two Correlated Residuals","Same Factor (SF)","20%","Four Variables with Missing Data"," Weak MAR"
0.439107,4.1705,0.894722,0.091017,0.3,"Factor Correlation = 0","Two Correlated Residuals","Same Factor (SF)","20%","Four Variables with Missing Data"," Weak MAR"
0.9478,4.891524,0.806245,0.133724,0.4,"Factor Correlation = 0","Two Correlated Residuals","Same Factor (SF)","20%","Four Variables with Missing Data"," Weak MAR"
4.8e-05,3.575179,1,0,0,"Factor Correlation = 0.4","Two Correlated Residuals","Same Factor (SF)","20%","Four Variables with Missing Data"," Weak MAR"
0.03775,3.692964,0.989792,0.02667,0.1,"Factor Correlation = 0.4","Two Correlated Residuals","Same Factor (SF)","20%","Four Variables with Missing Data"," Weak MAR"
0.166414,3.905745,0.957405,0.056026,0.2,"Factor Correlation = 0.4","Two Correlated Residuals","Same Factor (SF)","20%","Four Variables with Missing Data"," Weak MAR"
0.44061,4.280917,0.897087,0.091172,0.3,"Factor Correlation = 0.4","Two Correlated Residuals","Same Factor (SF)","20%","Four Variables with Missing Data"," Weak MAR"
0.966377,5.005052,0.806928,0.135028,0.4,"Factor Correlation = 0.4","Two Correlated Residuals","Same Factor (SF)","20%","Four Variables with Missing Data"," Weak MAR"
3.7e-05,4.022667,1,0,0,"Factor Correlation = 0.8","Two Correlated Residuals","Same Factor (SF)","20%","Four Variables with Missing Data"," Weak MAR"
0.03945,4.12521,0.99045,0.027264,0.1,"Factor Correlation = 0.8","Two Correlated Residuals","Same Factor (SF)","20%","Four Variables with Missing Data"," Weak MAR"
0.17206,4.339966,0.960366,0.056968,0.2,"Factor Correlation = 0.8","Two Correlated Residuals","Same Factor (SF)","20%","Four Variables with Missing Data"," Weak MAR"
0.455669,4.705928,0.903181,0.092717,0.3,"Factor Correlation = 0.8","Two Correlated Residuals","Same Factor (SF)","20%","Four Variables with Missing Data"," Weak MAR"
1.053083,5.423975,0.805854,0.140956,0.4,"Factor Correlation = 0.8","Two Correlated Residuals","Same Factor (SF)","20%","Four Variables with Missing Data"," Weak MAR"
5e-05,3.255553,1,0,0,"Factor Correlation = 0","Two Correlated Residuals","Same Factor (SF)","50%","Four Variables with Missing Data"," Weak MAR"
0.029053,3.343436,0.991326,0.023392,0.1,"Factor Correlation = 0","Two Correlated Residuals","Same Factor (SF)","50%","Four Variables with Missing Data"," Weak MAR"
0.128179,3.511124,0.963508,0.049168,0.2,"Factor Correlation = 0","Two Correlated Residuals","Same Factor (SF)","50%","Four Variables with Missing Data"," Weak MAR"
0.340449,3.800249,0.910426,0.080141,0.3,"Factor Correlation = 0","Two Correlated Residuals","Same Factor (SF)","50%","Four Variables with Missing Data"," Weak MAR"
0.741773,4.355201,0.829691,0.118299,0.4,"Factor Correlation = 0","Two Correlated Residuals","Same Factor (SF)","50%","Four Variables with Missing Data"," Weak MAR"
4.7e-05,3.36227,1,0,0,"Factor Correlation = 0.4","Two Correlated Residuals","Same Factor (SF)","50%","Four Variables with Missing Data"," Weak MAR"
0.029135,3.449882,0.99157,0.023425,0.1,"Factor Correlation = 0.4","Two Correlated Residuals","Same Factor (SF)","50%","Four Variables with Missing Data"," Weak MAR"
0.129636,3.61615,0.964165,0.049447,0.2,"Factor Correlation = 0.4","Two Correlated Residuals","Same Factor (SF)","50%","Four Variables with Missing Data"," Weak MAR"
0.341742,3.905215,0.912503,0.080293,0.3,"Factor Correlation = 0.4","Two Correlated Residuals","Same Factor (SF)","50%","Four Variables with Missing Data"," Weak MAR"
0.756808,4.461577,0.830382,0.119492,0.4,"Factor Correlation = 0.4","Two Correlated Residuals","Same Factor (SF)","50%","Four Variables with Missing Data"," Weak MAR"
5.2e-05,3.788167,1,0,0,"Factor Correlation = 0.8","Two Correlated Residuals","Same Factor (SF)","50%","Four Variables with Missing Data"," Weak MAR"
0.030287,3.863302,0.992174,0.023884,0.1,"Factor Correlation = 0.8","Two Correlated Residuals","Same Factor (SF)","50%","Four Variables with Missing Data"," Weak MAR"
0.133505,4.026301,0.966854,0.050179,0.2,"Factor Correlation = 0.8","Two Correlated Residuals","Same Factor (SF)","50%","Four Variables with Missing Data"," Weak MAR"
0.351628,4.311454,0.918454,0.081446,0.3,"Factor Correlation = 0.8","Two Correlated Residuals","Same Factor (SF)","50%","Four Variables with Missing Data"," Weak MAR"
0.823024,4.862799,0.83076,0.12461,0.4,"Factor Correlation = 0.8","Two Correlated Residuals","Same Factor (SF)","50%","Four Variables with Missing Data"," Weak MAR"
4.7e-05,4.258323,1,0,0,"Factor Correlation = 0","Two Correlated Residuals","Same Factor (SF)","0%"," Two Variables with Missing Data","Strong MAR"
0.057541,4.434653,0.987036,0.032935,0.1,"Factor Correlation = 0","Two Correlated Residuals","Same Factor (SF)","0%"," Two Variables with Missing Data","Strong MAR"
0.253777,4.767007,0.946774,0.06919,0.2,"Factor Correlation = 0","Two Correlated Residuals","Same Factor (SF)","0%"," Two Variables with Missing Data","Strong MAR"
0.675046,5.344417,0.8737,0.112853,0.3,"Factor Correlation = 0","Two Correlated Residuals","Same Factor (SF)","0%"," Two Variables with Missing Data","Strong MAR"
1.464523,6.456083,0.773162,0.166227,0.4,"Factor Correlation = 0","Two Correlated Residuals","Same Factor (SF)","0%"," Two Variables with Missing Data","Strong MAR"
5.2e-05,4.38073,1,0,0,"Factor Correlation = 0.4","Two Correlated Residuals","Same Factor (SF)","0%"," Two Variables with Missing Data","Strong MAR"
0.058013,4.554753,0.987275,0.033069,0.1,"Factor Correlation = 0.4","Two Correlated Residuals","Same Factor (SF)","0%"," Two Variables with Missing Data","Strong MAR"
0.2556,4.885143,0.947688,0.069438,0.2,"Factor Correlation = 0.4","Two Correlated Residuals","Same Factor (SF)","0%"," Two Variables with Missing Data","Strong MAR"
0.678646,5.460864,0.875734,0.113153,0.3,"Factor Correlation = 0.4","Two Correlated Residuals","Same Factor (SF)","0%"," Two Variables with Missing Data","Strong MAR"
1.49247,6.571056,0.772878,0.167806,0.4,"Factor Correlation = 0.4","Two Correlated Residuals","Same Factor (SF)","0%"," Two Variables with Missing Data","Strong MAR"
4.2e-05,4.881164,1,0,0,"Factor Correlation = 0.8","Two Correlated Residuals","Same Factor (SF)","0%"," Two Variables with Missing Data","Strong MAR"
0.060353,5.04217,0.988041,0.03373,0.1,"Factor Correlation = 0.8","Two Correlated Residuals","Same Factor (SF)","0%"," Two Variables with Missing Data","Strong MAR"
0.264505,5.361627,0.950676,0.070637,0.2,"Factor Correlation = 0.8","Two Correlated Residuals","Same Factor (SF)","0%"," Two Variables with Missing Data","Strong MAR"
0.698089,5.928018,0.882247,0.114763,0.3,"Factor Correlation = 0.8","Two Correlated Residuals","Same Factor (SF)","0%"," Two Variables with Missing Data","Strong MAR"
1.62115,7.030171,0.769406,0.174891,0.4,"Factor Correlation = 0.8","Two Correlated Residuals","Same Factor (SF)","0%"," Two Variables with Missing Data","Strong MAR"
4.3e-05,3.886138,1,0,0,"Factor Correlation = 0","Two Correlated Residuals","Same Factor (SF)","20%"," Two Variables with Missing Data","Strong MAR"
0.049234,4.050986,0.987859,0.030462,0.1,"Factor Correlation = 0","Two Correlated Residuals","Same Factor (SF)","20%"," Two Variables with Missing Data","Strong MAR"
0.217547,4.351924,0.950023,0.06406,0.2,"Factor Correlation = 0","Two Correlated Residuals","Same Factor (SF)","20%"," Two Variables with Missing Data","Strong MAR"
0.574092,4.8749,0.882244,0.104072,0.3,"Factor Correlation = 0","Two Correlated Residuals","Same Factor (SF)","20%"," Two Variables with Missing Data","Strong MAR"
1.15508,5.875417,0.803412,0.147624,0.4,"Factor Correlation = 0","Two Correlated Residuals","Same Factor (SF)","20%"," Two Variables with Missing Data","Strong MAR"
5.4e-05,4.007741,1,0.00016,0,"Factor Correlation = 0.4","Two Correlated Residuals","Same Factor (SF)","20%"," Two Variables with Missing Data","Strong MAR"
0.049984,4.170314,0.988027,0.030694,0.1,"Factor Correlation = 0.4","Two Correlated Residuals","Same Factor (SF)","20%"," Two Variables with Missing Data","Strong MAR"
0.22051,4.469517,0.950675,0.064495,0.2,"Factor Correlation = 0.4","Two Correlated Residuals","Same Factor (SF)","20%"," Two Variables with Missing Data","Strong MAR"
0.581159,4.990186,0.883549,0.10471,0.3,"Factor Correlation = 0.4","Two Correlated Residuals","Same Factor (SF)","20%"," Two Variables with Missing Data","Strong MAR"
1.18857,5.991005,0.801614,0.149749,0.4,"Factor Correlation = 0.4","Two Correlated Residuals","Same Factor (SF)","20%"," Two Variables with Missing Data","Strong MAR"
4.1e-05,4.49937,1,0,0,"Factor Correlation = 0.8","Two Correlated Residuals","Same Factor (SF)","20%"," Two Variables with Missing Data","Strong MAR"
0.052677,4.64595,0.988673,0.03151,0.1,"Factor Correlation = 0.8","Two Correlated Residuals","Same Factor (SF)","20%"," Two Variables with Missing Data","Strong MAR"
0.231333,4.936881,0.953152,0.066059,0.2,"Factor Correlation = 0.8","Two Correlated Residuals","Same Factor (SF)","20%"," Two Variables with Missing Data","Strong MAR"
0.610968,5.447142,0.887845,0.107362,0.3,"Factor Correlation = 0.8","Two Correlated Residuals","Same Factor (SF)","20%"," Two Variables with Missing Data","Strong MAR"
1.325308,6.441481,0.794261,0.158129,0.4,"Factor Correlation = 0.8","Two Correlated Residuals","Same Factor (SF)","20%"," Two Variables with Missing Data","Strong MAR"
4.6e-05,3.586658,1,0,0,"Factor Correlation = 0","Two Correlated Residuals","Same Factor (SF)","50%"," Two Variables with Missing Data","Strong MAR"
0.036696,3.728042,0.990171,0.026294,0.1,"Factor Correlation = 0","Two Correlated Residuals","Same Factor (SF)","50%"," Two Variables with Missing Data","Strong MAR"
0.158293,3.983314,0.960274,0.054641,0.2,"Factor Correlation = 0","Two Correlated Residuals","Same Factor (SF)","50%"," Two Variables with Missing Data","Strong MAR"
0.388079,4.422936,0.912268,0.085564,0.3,"Factor Correlation = 0","Two Correlated Residuals","Same Factor (SF)","50%"," Two Variables with Missing Data","Strong MAR"
0.741729,5.259922,0.858993,0.118296,0.4,"Factor Correlation = 0","Two Correlated Residuals","Same Factor (SF)","50%"," Two Variables with Missing Data","Strong MAR"
5e-05,3.703948,1,0,0,"Factor Correlation = 0.4","Two Correlated Residuals","Same Factor (SF)","50%"," Two Variables with Missing Data","Strong MAR"
0.037138,3.844993,0.990355,0.026452,0.1,"Factor Correlation = 0.4","Two Correlated Residuals","Same Factor (SF)","50%"," Two Variables with Missing Data","Strong MAR"
0.163254,4.099602,0.96019,0.055491,0.2,"Factor Correlation = 0.4","Two Correlated Residuals","Same Factor (SF)","50%"," Two Variables with Missing Data","Strong MAR"
0.40108,4.535072,0.911571,0.086986,0.3,"Factor Correlation = 0.4","Two Correlated Residuals","Same Factor (SF)","50%"," Two Variables with Missing Data","Strong MAR"
0.773738,5.370887,0.855947,0.120821,0.4,"Factor Correlation = 0.4","Two Correlated Residuals","Same Factor (SF)","50%"," Two Variables with Missing Data","Strong MAR"
4.5e-05,4.180777,1,0,0,"Factor Correlation = 0.8","Two Correlated Residuals","Same Factor (SF)","50%"," Two Variables with Missing Data","Strong MAR"
0.041056,4.306562,0.990479,0.027814,0.1,"Factor Correlation = 0.8","Two Correlated Residuals","Same Factor (SF)","50%"," Two Variables with Missing Data","Strong MAR"
0.179609,4.551459,0.960549,0.058205,0.2,"Factor Correlation = 0.8","Two Correlated Residuals","Same Factor (SF)","50%"," Two Variables with Missing Data","Strong MAR"
0.464097,4.978584,0.906791,0.093571,0.3,"Factor Correlation = 0.8","Two Correlated Residuals","Same Factor (SF)","50%"," Two Variables with Missing Data","Strong MAR"
0.911138,5.809664,0.843176,0.131112,0.4,"Factor Correlation = 0.8","Two Correlated Residuals","Same Factor (SF)","50%"," Two Variables with Missing Data","Strong MAR"
4.7e-05,4.258323,1,0,0,"Factor Correlation = 0","Two Correlated Residuals","Same Factor (SF)","0%","Four Variables with Missing Data","Strong MAR"
0.057541,4.434653,0.987036,0.032935,0.1,"Factor Correlation = 0","Two Correlated Residuals","Same Factor (SF)","0%","Four Variables with Missing Data","Strong MAR"
0.253777,4.767007,0.946774,0.06919,0.2,"Factor Correlation = 0","Two Correlated Residuals","Same Factor (SF)","0%","Four Variables with Missing Data","Strong MAR"
0.675046,5.344417,0.8737,0.112853,0.3,"Factor Correlation = 0","Two Correlated Residuals","Same Factor (SF)","0%","Four Variables with Missing Data","Strong MAR"
1.464523,6.456083,0.773162,0.166227,0.4,"Factor Correlation = 0","Two Correlated Residuals","Same Factor (SF)","0%","Four Variables with Missing Data","Strong MAR"
5.2e-05,4.38073,1,0,0,"Factor Correlation = 0.4","Two Correlated Residuals","Same Factor (SF)","0%","Four Variables with Missing Data","Strong MAR"
0.058013,4.554753,0.987275,0.033069,0.1,"Factor Correlation = 0.4","Two Correlated Residuals","Same Factor (SF)","0%","Four Variables with Missing Data","Strong MAR"
0.2556,4.885143,0.947688,0.069438,0.2,"Factor Correlation = 0.4","Two Correlated Residuals","Same Factor (SF)","0%","Four Variables with Missing Data","Strong MAR"
